GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,Formatter.MainNodeFormatter,524,0,70,0,112,0,60,0,25,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,NodeRepositoryFormatter.new Comparator() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,NodeFormattingHandler,13,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,Formatter.MainNodeFormatter.SubNodeFormatter,141,0,0,0,35,0,24,0,24,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,RenderPurpose,44,0,0,0,5,0,1,0,1,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,NodeRepositoryFormatter,407,0,61,0,86,0,44,0,10,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,Formatter,474,0,2,0,81,0,16,0,15,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,FormattingPhase,54,0,0,0,6,0,1,0,1,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,MarkdownWriter,514,0,18,0,96,0,82,0,73,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,Formatter.new NodeFormatterFactory() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,Formatter.new Iterable() {...},5,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,Formatter.new Iterator() {...},8,0,0,0,4,0,4,0,4,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,Formatter.Builder,172,0,12,0,34,0,15,0,9,0
JaCoCo Coverage Report,com.vladsch.flexmark.formatter,NodeFormatterSubContext,32,0,0,0,12,0,6,0,6,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,LinkConversion,82,0,8,0,10,0,9,0,5,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,FlexmarkHtmlParser.new Runnable() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,FlexmarkHtmlParser,6003,0,835,0,1229,0,525,0,87,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,ExtensionConversion,65,0,6,0,8,0,7,0,4,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,TableConversion,115,0,14,0,13,0,13,0,6,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,FlexmarkHtmlParser.TagType,394,0,0,0,40,0,1,0,1,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,FlexmarkHtmlParser.ListState,41,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,FlexmarkHtmlParser.TagParam,15,0,0,0,5,0,2,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,HtmlParserOptions,1025,0,0,0,182,0,4,0,4,0
JaCoCo Coverage Report,com.vladsch.flexmark.convert.html,FlexmarkHtmlParser.State,82,0,6,0,17,0,7,0,4,0
JaCoCo Coverage Report,org.yaml.snakeyaml,TypeDescription,571,0,76,0,126,0,69,0,31,0
JaCoCo Coverage Report,org.yaml.snakeyaml,Yaml.SilentEmitter,18,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,org.yaml.snakeyaml,DumperOptions.Version,95,0,0,0,9,0,6,0,6,0
JaCoCo Coverage Report,org.yaml.snakeyaml,DumperOptions.ScalarStyle,113,0,7,0,16,0,10,0,5,0
JaCoCo Coverage Report,org.yaml.snakeyaml,DumperOptions.LineBreak,86,0,4,0,12,0,7,0,5,0
JaCoCo Coverage Report,org.yaml.snakeyaml,Yaml.EventIterable,9,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.yaml.snakeyaml,DumperOptions.FlowStyle,71,0,4,0,8,0,7,0,5,0
JaCoCo Coverage Report,org.yaml.snakeyaml,DumperOptions.NonPrintableStyle,24,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.yaml.snakeyaml,Yaml,649,0,12,0,132,0,47,0,41,0
JaCoCo Coverage Report,org.yaml.snakeyaml,LoaderOptions,63,0,0,0,25,0,13,0,13,0
JaCoCo Coverage Report,org.yaml.snakeyaml,Yaml.YamlIterable,9,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.yaml.snakeyaml,Yaml.new Iterator() {...},20,0,0,0,4,0,4,0,4,0
JaCoCo Coverage Report,org.yaml.snakeyaml,Yaml.new Iterator() {...},30,0,2,0,7,0,5,0,4,0
JaCoCo Coverage Report,org.yaml.snakeyaml,Yaml.new Iterator() {...},34,0,4,0,7,0,6,0,4,0
JaCoCo Coverage Report,org.yaml.snakeyaml,Yaml.NodeIterable,9,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.yaml.snakeyaml,DumperOptions,279,0,16,0,101,0,51,0,43,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,JFileDirectoryLookup..anon.new Comparator() {...},9,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,JFileDirectoryLookup,153,0,12,0,19,0,23,0,17,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarSourcePathFactory.,23,0,0,0,2,0,5,0,5,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ClassPathEntries,144,21,28,0,0,2,30,5,16,5
JaCoCo Coverage Report,dotty.tools.dotc.classpath,FileBasedCache.Stamp.,21,16,1,1,0,1,4,2,3,2
JaCoCo Coverage Report,dotty.tools.dotc.classpath,CtSymClassPath,259,0,20,0,31,0,25,0,15,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarSourcePathFactory.ZipArchiveSourcePath.,30,0,0,0,1,0,7,0,7,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,SourceFileEntryImpl.,27,0,0,0,1,0,6,0,6,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,PackageEntryImpl,53,63,11,7,0,1,16,9,7,9
JaCoCo Coverage Report,dotty.tools.dotc.classpath,AggregateClassPath..anon.new Serializable() {...},76,0,20,0,3,0,13,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,AggregateClassPath..anon.new Serializable() {...},18,15,3,1,0,2,3,2,1,2
JaCoCo Coverage Report,dotty.tools.dotc.classpath,AggregateClassPath,338,201,40,6,20,26,46,12,24,11
JaCoCo Coverage Report,dotty.tools.dotc.classpath,VirtualDirectoryClassPath,289,0,24,0,25,0,43,0,31,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,AggregateClassPath.,39,10,2,0,6,2,6,2,5,2
JaCoCo Coverage Report,dotty.tools.dotc.classpath,DirectoryClassPath,167,0,20,0,10,0,31,0,21,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory.ManifestResourcesClassPath.,30,0,0,0,3,0,7,0,7,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory,5,0,0,0,0,0,1,0,1,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,VirtualDirectoryClassPath.,27,0,0,0,1,0,6,0,6,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory.ZipArchiveClassPath.,21,14,0,0,0,1,4,3,4,3
JaCoCo Coverage Report,dotty.tools.dotc.classpath,JrtClassPath.,88,30,14,2,9,8,9,2,1,2
JaCoCo Coverage Report,dotty.tools.dotc.classpath,FileBasedCache.Stamp,84,67,19,9,0,1,25,5,11,5
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ClassAndSourceFilesEntry,175,0,28,0,5,0,37,0,23,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,NoSourcePaths,14,0,0,0,3,0,4,0,4,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarFileLookupFactory,5,56,2,2,0,6,2,5,0,5
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarSourcePathFactory.ZipArchiveSourcePath,143,0,18,0,7,0,32,0,23,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ClassPathEntries.,23,22,0,0,1,2,5,2,5,2
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ClassPathFactory.,34,19,4,2,4,4,4,2,1,2
JaCoCo Coverage Report,dotty.tools.dotc.classpath,PackageName.,17,10,0,0,0,1,4,2,4,2
JaCoCo Coverage Report,dotty.tools.dotc.classpath,NoClassPaths,15,0,0,0,3,0,4,0,4,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,DirectoryLookup,177,0,14,0,22,0,20,0,13,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory.,36,23,3,1,5,4,4,4,2,4
JaCoCo Coverage Report,dotty.tools.dotc.classpath,JrtClassPath,56,141,7,7,2,20,11,8,4,8
JaCoCo Coverage Report,dotty.tools.dotc.classpath,FileUtils.,189,90,55,15,14,11,44,12,13,8
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory.ManifestResourcesClassPath.PackageInfo,155,0,28,0,1,0,33,0,19,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,SourceFileEntryImpl,133,0,18,0,5,0,29,0,20,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory.ManifestResourcesClassPath.PackageInfo.,35,0,0,0,1,0,7,0,7,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,FileUtils..anon.new FileFilter() {...},12,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ClassFileEntryImpl.,17,10,0,0,0,1,4,2,4,2
JaCoCo Coverage Report,dotty.tools.dotc.classpath,FileUtils,77,0,0,0,0,0,19,0,19,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,DirectorySourcePath.,27,0,0,0,1,0,6,0,6,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory.ZipArchiveClassPath,217,131,37,7,3,6,33,15,12,14
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarSourcePathFactory,5,0,0,0,0,0,1,0,1,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,DirectoryClassPath.,27,0,0,0,1,0,6,0,6,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory.ManifestResourcesClassPath,614,0,68,0,35,0,63,0,29,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory.ManifestResourcesClassPath.PackageFileInfo.,35,0,0,0,1,0,7,0,7,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,FileBasedCache,18,93,5,5,3,13,5,4,1,3
JaCoCo Coverage Report,dotty.tools.dotc.classpath,PackageNameUtils.,34,35,9,9,2,4,7,6,2,2
JaCoCo Coverage Report,dotty.tools.dotc.classpath,DirectorySourcePath..anon.new Serializable() {...},27,0,4,0,1,0,5,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,PackageNameUtils,9,0,0,0,0,0,2,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,PackageName,118,73,19,3,1,12,24,7,14,6
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipArchiveFileLookup,61,90,2,4,4,14,8,11,6,10
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ZipAndJarClassPathFactory.ManifestResourcesClassPath.PackageFileInfo,155,0,28,0,1,0,33,0,19,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ClassAndSourceFilesEntry.,32,0,0,0,1,0,6,0,6,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,DirectorySourcePath,190,0,18,0,11,0,32,0,23,0
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ClassPathFactory,64,53,8,0,10,11,10,8,6,8
JaCoCo Coverage Report,dotty.tools.dotc.classpath,ClassFileEntryImpl,107,26,18,0,0,5,23,6,14,6
JaCoCo Coverage Report,dotty.tools.dotc.classpath,PackageEntryImpl.,17,10,0,0,0,1,4,2,4,2
JaCoCo Coverage Report,scala.quoted.staging,Compiler.Settings,164,0,28,0,1,0,36,0,22,0
JaCoCo Coverage Report,scala.quoted.staging,Compiler.Settings.,53,0,0,0,6,0,11,0,11,0
JaCoCo Coverage Report,scala.quoted.staging,QuoteCompiler.ExprRun,31,0,2,0,4,0,3,0,2,0
JaCoCo Coverage Report,scala.quoted.staging,Compiler,5,0,0,0,0,0,1,0,1,0
JaCoCo Coverage Report,scala.quoted.staging,QuoteCompiler.QuotedFrontend,114,0,20,0,10,0,15,0,5,0
JaCoCo Coverage Report,scala.quoted.staging,Compiler.,16,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,scala.quoted.staging,QuoteDriver,193,0,10,0,26,0,9,0,4,0
JaCoCo Coverage Report,scala.quoted.staging,package,10,0,0,0,0,0,2,0,2,0
JaCoCo Coverage Report,scala.quoted.staging,Compiler..anon.new Compiler() {...},46,0,2,0,9,0,3,0,2,0
JaCoCo Coverage Report,scala.quoted.staging,QuoteCompiler.RunScope,14,0,2,0,2,0,3,0,2,0
JaCoCo Coverage Report,scala.quoted.staging,QuoteCompiler,156,0,4,0,12,0,9,0,7,0
JaCoCo Coverage Report,scala.quoted.staging,ExprCompilationUnit,10,0,0,0,1,0,2,0,2,0
JaCoCo Coverage Report,scala.quoted.staging,package.,62,0,2,0,9,0,6,0,5,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner,3033,0,288,0,293,0,207,0,63,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines,56,0,0,0,0,0,11,0,11,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines.Intrinsics.ErrorKind.,99,0,4,0,2,0,10,0,8,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,PrepareInlineable..anon.new Types.TypeMap() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner.InlinerMap,48,0,4,0,8,0,5,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines.MissingInlineInfo,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines.Intrinsics.ErrorKind..anon.new EnumValue() {...},23,0,0,0,1,0,5,0,5,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,PrepareInlineable.InlineAccessors,69,3,10,0,8,1,7,1,2,1
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines..anon.new untpd.UntypedTreeCopier() {...},15,0,2,0,3,0,3,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines..anon.new Trees.Instance.TreeMap() {...},74,0,14,0,7,0,9,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines..anon.new tpd.TypedTreeCopier() {...},19,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner.InlineCopier,28,0,2,0,3,0,3,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines.Intrinsics.,594,0,62,0,50,0,43,0,12,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner.isElideableExpr.,643,0,100,0,48,0,55,0,5,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner.InlineableArg.,170,0,28,0,9,0,19,0,5,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,InlineReducer..anon.new Types.TypeAccumulator() {...},85,0,12,0,9,0,8,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,InlineReducer..anon.new Trees.Instance.TreeAccumulator() {...},43,0,6,0,7,0,5,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,InlineReducer.NewInstance.,331,0,44,0,27,0,25,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner..anon.new Trees.Instance.TreeMap() {...},146,0,22,0,17,0,13,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner..anon.new Trees.Instance.TreeTraverser() {...},74,0,8,0,13,0,8,0,4,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner..anon.new Types.TypeMap() {...},65,0,10,0,6,0,7,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner..anon.new Types.DeepTypeMap() {...},112,0,12,0,10,0,11,0,5,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner..anon.new Trees.Instance.TreeAccumulator() {...},185,0,24,0,22,0,14,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner..anon.new Trees.Instance.TreeMap() {...},73,0,18,0,5,0,11,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner..anon.new Serializable() {...},106,0,20,0,2,0,13,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner..anon.new Types.TypeTraverser() {...},24,0,2,0,4,0,4,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner..anon.new Types.TypeMap() {...},38,0,4,0,7,0,5,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner.InlineTyper.,19,0,2,0,1,0,3,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,PrepareInlineable.,581,73,93,3,46,10,64,5,17,4
JaCoCo Coverage Report,dotty.tools.dotc.inlines,PrepareInlineable,46,0,0,0,0,0,8,0,8,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines.Intrinsics.ErrorKind,14,0,0,0,1,0,4,0,4,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,PrepareInlineable.InlineAccessors.MakeInlineableMap,213,0,32,0,19,0,23,0,7,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,PrepareInlineable.InlineAccessors.MakeInlineablePassing,231,0,22,0,28,0,15,0,4,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines.Reposition.new Trees.Instance.TreeMap() {...},228,0,28,0,15,0,18,0,4,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,InlineReducer,2275,0,274,0,179,0,169,0,32,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines.,1145,46,106,4,97,6,73,4,19,3
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner.,10,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,PrepareInlineable.InlineAccessors.MakeInlineableDirect,57,0,8,0,9,0,8,0,4,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inliner.InlineTyper,1254,0,120,0,119,0,76,0,16,0
JaCoCo Coverage Report,dotty.tools.dotc.inlines,Inlines.InlineCall,546,0,72,0,38,0,39,0,3,0
JaCoCo Coverage Report,com.vladsch.flexmark.ext.yaml.front.matter.internal,YamlFrontMatterBlockParser,281,0,24,0,61,0,20,0,8,0
JaCoCo Coverage Report,com.vladsch.flexmark.ext.yaml.front.matter.internal,YamlFrontMatterBlockParser.BlockFactory,37,0,6,0,8,0,5,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.ext.yaml.front.matter.internal,YamlFrontMatterBlockParser.Factory,15,0,0,0,5,0,5,0,5,0
JaCoCo Coverage Report,com.vladsch.flexmark.ext.yaml.front.matter.internal,YamlFrontMatterNodeFormatter,53,0,4,0,13,0,8,0,6,0
JaCoCo Coverage Report,com.vladsch.flexmark.ext.yaml.front.matter.internal,YamlFrontMatterNodeFormatter.Factory,8,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.ext.yaml.front.matter.internal,YamlFrontMatterNodeFormatter.new CustomNodeFormatter() {...},13,0,0,0,3,0,2,0,2,0
JaCoCo Coverage Report,com.vladsch.flexmark.util.collection.iteration,IndexedIterable,40,0,0,0,8,0,5,0,5,0
JaCoCo Coverage Report,com.vladsch.flexmark.util.collection.iteration,BitSetIterator,104,0,14,0,22,0,14,0,7,0
JaCoCo Coverage Report,com.vladsch.flexmark.util.collection.iteration,SparseIndexIterator,166,0,24,0,27,0,18,0,6,0
JaCoCo Coverage Report,com.vladsch.flexmark.util.collection.iteration,Reverse,49,0,4,0,10,0,8,0,6,0
JaCoCo Coverage Report,com.vladsch.flexmark.util.collection.iteration,BitSetIterable,49,0,4,0,10,0,8,0,6,0
JaCoCo Coverage Report,com.vladsch.flexmark.util.collection.iteration,IndexedIterator,98,0,10,0,26,0,12,0,7,0
JaCoCo Coverage Report,com.vladsch.flexmark.util.collection.iteration,Reverse.ReversedListIterator,88,0,14,0,20,0,13,0,6,0
JaCoCo Coverage Report,com.vladsch.flexmark.util.collection.iteration,SparseIndexIterable,132,0,10,0,36,0,12,0,7,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractDependenciesCollector.TypeDependencyTraverser,121,0,16,0,20,0,11,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,UsedNamesInClass,38,0,0,0,9,0,5,0,5,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractAPICollector.Constants.,73,0,0,0,10,0,10,0,10,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,package.package,10,0,0,0,0,0,2,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,APIUtils.Constants.,57,0,0,0,5,0,7,0,7,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractAPI.,7,11,0,0,1,2,2,2,2,2
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ClassDependency,180,0,34,0,1,0,41,0,22,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,APIUtils.,109,0,6,0,12,0,7,0,4,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ShowAPI,15,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,DefaultShowAPI.,147,0,18,0,5,0,18,0,9,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,APIUtils,5,0,0,0,0,0,1,0,1,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractDependencies.,70,11,0,0,4,2,5,2,5,2
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractDependenciesCollector..anon.new ExtractDependenciesCollector.TypeDependencyTraverser() {...},46,0,6,0,5,0,5,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractDependenciesCollector..anon.new ExtractDependenciesCollector.TypeDependencyTraverser() {...},20,0,2,0,3,0,3,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractDependenciesCollector..anon.new Trees.Instance.TreeAccumulator() {...},31,0,4,0,7,0,4,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractAPICollector,3274,0,224,0,320,0,192,0,80,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ShowAPI.,1419,0,148,0,91,0,107,0,33,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,package.package.,40,0,2,0,4,0,5,0,4,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractAPI,112,28,17,1,18,5,13,5,4,5
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ThunkHolder,50,0,4,0,10,0,8,0,6,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractDependencies,386,14,53,1,44,4,41,4,14,4
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractAPICollector.classFirstSort.,101,0,12,0,15,0,8,0,2,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,DefaultShowAPI,12,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ShowAPI..anon.new Serializable() {...},41,0,8,0,1,0,7,0,3,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ExtractDependenciesCollector,696,0,74,0,93,0,57,0,20,0
JaCoCo Coverage Report,dotty.tools.dotc.sbt,ClassDependency.,37,0,0,0,1,0,6,0,6,0
JaCoCo Coverage Report,scala.util,Either.LeftProjection,296,0,42,0,34,0,46,0,25,0
JaCoCo Coverage Report,scala.util,Either.LeftProjection.,30,0,2,0,1,0,7,0,6,0
JaCoCo Coverage Report,scala.util,CommandLineParser.FromString,14,0,0,0,3,0,2,0,2,0
JaCoCo Coverage Report,scala.util,Either.MergeableEither,26,0,0,0,2,0,5,0,5,0
JaCoCo Coverage Report,scala.util,ChainingSyntax,1,2,0,0,1,1,1,1,1,1
JaCoCo Coverage Report,scala.util,Using.Releasable.,8,0,0,0,1,0,2,0,2,0
JaCoCo Coverage Report,scala.util,CommandLineParser.FromString.given_FromString_Short.,19,0,0,0,2,0,4,0,4,0
JaCoCo Coverage Report,scala.util,Either.MergeableEither.,59,0,16,0,4,0,13,0,5,0
JaCoCo Coverage Report,scala.util,Using.Manager.Resource,15,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,scala.util,FromDigits.MalformedNumber,7,0,0,0,1,0,2,0,2,0
JaCoCo Coverage Report,scala.util,Sorting.,4703,0,590,0,139,0,343,0,48,0
JaCoCo Coverage Report,scala.util,FromDigits.BigIntFromDigits.,18,0,0,0,2,0,4,0,4,0
JaCoCo Coverage Report,scala.util,FromDigits,24,0,0,0,0,0,6,0,6,0
JaCoCo Coverage Report,scala.util,CommandLineParser.,111,0,8,0,12,0,10,0,6,0
JaCoCo Coverage Report,scala.util,FromDigits.NumberTooLarge,7,0,0,0,1,0,2,0,2,0
JaCoCo Coverage Report,scala.util,Failure,271,0,36,0,27,0,53,0,35,0
JaCoCo Coverage Report,scala.util,Using.,1646,0,146,0,32,0,92,0,19,0
JaCoCo Coverage Report,scala.util,Sorting,60,0,0,0,0,0,11,0,11,0
JaCoCo Coverage Report,scala.util,Properties.,160,79,1,3,0,4,50,18,49,17
JaCoCo Coverage Report,scala.util,CommandLineParser.FromString.given_FromString_Double.,19,0,0,0,2,0,4,0,4,0
JaCoCo Coverage Report,scala.util,FromDigits.NumberTooLarge.,15,0,0,0,1,0,4,0,4,0
JaCoCo Coverage Report,scala.util,TupledFunction.,16,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,scala.util,CommandLineParser.FromString.,13,0,0,0,2,0,3,0,3,0
JaCoCo Coverage Report,scala.util,PropertiesTrait,588,231,84,24,61,27,121,10,66,10
JaCoCo Coverage Report,scala.util,boundary.Break,19,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,scala.util,ChainingOps,65,0,0,0,4,0,10,0,10,0
JaCoCo Coverage Report,scala.util,Using.Releasable.AutoCloseableIsReleasable.,11,0,0,0,2,0,3,0,3,0
JaCoCo Coverage Report,scala.util,DynamicVariable..anon.new InheritableThreadLocal() {...},2,12,1,1,0,2,1,2,0,2
JaCoCo Coverage Report,scala.util,Using,42,0,0,0,0,0,5,0,5,0
JaCoCo Coverage Report,scala.util,Using.Manager,151,0,18,0,22,0,15,0,6,0
JaCoCo Coverage Report,scala.util,package.,5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,scala.util,CommandLineParser.FromString.given_FromString_String.,15,0,0,0,2,0,4,0,4,0
JaCoCo Coverage Report,scala.util,TupledFunction..anon.new TupledFunction() {...},19,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,scala.util,FromDigits.NumberTooSmall.,15,0,0,0,1,0,4,0,4,0
JaCoCo Coverage Report,scala.util,Properties,180,0,0,0,0,0,52,0,52,0
JaCoCo Coverage Report,scala.util,FromDigits.MalformedNumber.,15,0,0,0,1,0,4,0,4,0
JaCoCo Coverage Report,scala.util,LowPriorityNotGiven,6,0,0,0,2,0,2,0,2,0
