size,loc
3.3466796875,20
3.24609375,18
0.80859375,6
1.2939453125,12
4.1357421875,17
0.541015625,6
3.69140625,20
3.2421875,20
0.69921875,7
2.1015625,12
2.14453125,15
1.302734375,15
4.4609375,24
0.94140625,10
2.2822265625,13
1.9912109375,12
1.4169921875,10
4.1611328125,19
0.2822265625,6
3.0048828125,15
0.2197265625,5
2.984375,15
3.212890625,16
3.2939453125,20
1.337890625,9
1.939453125,11
3.91796875,20
2.234375,13
0.5166015625,7
2.2412109375,12
0.8828125,7
0.232421875,5
1.625,11
1.689453125,12
0.9677734375,9
2.0712890625,13
0.8232421875,10
3.8720703125,17
4.3046875,30
1.9951171875,12
0.56640625,6
2.1328125,11
2.578125,17
2.6728515625,17
2.8486328125,15
3.5888671875,18
1.4443359375,9
1.0625,7
3.99609375,18
1.1318359375,13
0.2021484375,5
1.65625,8
0.880859375,9
3.130859375,16
2.61328125,15
1.876953125,12
0.4013671875,5
3.0341796875,17
1.5322265625,12
0.353515625,5
0.3017578125,5
4.8583984375,27
1.3603515625,9
0.5048828125,7
0.2822265625,6
0.35546875,6
0.904296875,9
0.2958984375,6
4.5390625,15
2.2744140625,19
1.1728515625,8
2.3486328125,12
5.330078125,31
1.4111328125,11
1.251953125,9
0.6513671875,7
0.4833984375,6
1.8154296875,8
2.2255859375,16
2.314453125,14
0.234375,6
3.7705078125,20
1.3486328125,8
1.765625,23
2.314453125,16
0.3212890625,5
2.1171875,12
5.5361328125,22
4.099609375,23
3.0732421875,22
3.05078125,17
1.12890625,10
2.90234375,19
0.3623046875,5
2.6865234375,16
3.2119140625,15
0.798828125,6
0.201171875,5
3.564453125,19
3.1201171875,16
4.9931640625,25
2.5556640625,11
1.55078125,10
2.7353515625,27
1.654296875,12
0.7734375,8
2.845703125,14
3.7470703125,19
3.265625,21
1.04296875,6
2.5712890625,19
0.73828125,8
1.8837890625,12
1.0498046875,7
2.5322265625,13
0.755859375,8
0.2109375,5
0.7431640625,6
4.123046875,20
2.1884765625,13
0.4013671875,5
1.3486328125,9
0.234375,5
2.3037109375,13
2.6611328125,16
1.6884765625,13
1.416015625,8
4.5947265625,23
2.0615234375,14
0.9091796875,7
0.431640625,7
0.7822265625,6
0.66796875,6
0.3427734375,5
0.2138671875,5
0.2041015625,5
2.017578125,12
3.830078125,19
0.4287109375,5
0.5751953125,7
1.1455078125,9
2.166015625,11
1.9423828125,16
3.3203125,15
0.4267578125,6
1.53515625,10
0.408203125,6
2.48046875,17
0.3740234375,5
1.052734375,9
2.8125,12
1.0546875,6
2.15625,11
0.9453125,8
0.5283203125,7
2.734375,19
0.5498046875,6
1.5224609375,10
3.849609375,21
0.57421875,6
2.494140625,13
1.3544921875,10
1.8486328125,10
2.0234375,12
1.107421875,10
5.5732421875,29
0.9052734375,6
1.677734375,12
1.958984375,14
0.9716796875,8
0.15625,5
1.21484375,8
1.3232421875,9
2.6162109375,15
0.4267578125,6
0.83203125,6
0.728515625,8
1.95703125,11
3.876953125,22
2.701171875,18
1.75,10
0.3935546875,6
1.4306640625,8
1.962890625,12
0.2646484375,5
0.353515625,5
0.5810546875,8
0.7783203125,6
0.5185546875,6
0.4462890625,5
0.736328125,8
1.40234375,11
1.048828125,9
2.6357421875,12
1.2939453125,12
0.2080078125,5
1.064453125,8
3.8642578125,17
0.2470703125,5
1.6376953125,13
2.41015625,17
5.927734375,23
2.8974609375,20
2.4462890625,14
4.08203125,14
0.4775390625,5
0.2998046875,6
3.0556640625,21
0.38671875,5
1.841796875,15
0.412109375,6
0.2451171875,5
0.236328125,6
2.0673828125,16
0.81640625,7
2.4140625,18
7.3720703125,27
0.42578125,9
2.1123046875,15
1.431640625,8
1.0458984375,7
2.7001953125,20
3.5244140625,17
3.7412109375,18
4.5361328125,37
6.755859375,36
1.8974609375,9
1.31640625,8
3.50390625,20
1.6357421875,11
0.8056640625,9
2.029296875,13
0.8544921875,9
0.8046875,10
0.2099609375,5
6.5751953125,30
2.5400390625,19
1.287109375,9
0.27734375,5
4.5439453125,29
0.4306640625,5
1.841796875,16
0.330078125,5
0.1474609375,5
0.5517578125,6
0.267578125,5
0.26171875,5
3.3837890625,15
0.5302734375,6
0.599609375,7
1.578125,12
3.2119140625,16
1.9697265625,16
1.40625,10
3.5419921875,15
2.365234375,15
4.1298828125,13
0.5615234375,8
0.603515625,6
3.7529296875,17
2.517578125,10
2.7939453125,15
0.4384765625,6
2.6689453125,15
0.322265625,5
2.0107421875,15
2.4580078125,12
0.5166015625,6
0.3828125,5
0.3232421875,5
0.7724609375,8
1.09375,7
1.0009765625,8
1.14453125,9
0.947265625,9
0.24609375,5
0.8994140625,8
0.2734375,5
2.0712890625,18
1.8017578125,9
0.8955078125,8
2.9462890625,17
1.4658203125,12
0.3837890625,5
4.552734375,22
1.26953125,13
1.2841796875,9
0.2626953125,5
0.818359375,6
3.9189453125,19
0.3896484375,6
0.390625,5
4.9560546875,22
0.7685546875,7
0.2294921875,5
0.86328125,9
1.9716796875,13
1.5419921875,9
2.658203125,14
2.935546875,18
0.19140625,5
1.669921875,12
0.212890625,5
1.369140625,14
0.2216796875,5
3.5908203125,22
3.1494140625,21
0.75,7
1.68359375,11
0.7421875,6
1.3056640625,11
0.7958984375,7
0.4033203125,5
1.3408203125,11
0.2607421875,5
0.513671875,6
0.4990234375,7
0.9765625,9
0.232421875,5
0.572265625,5
0.71484375,6
0.693359375,8
0.4931640625,7
3.806640625,22
5.494140625,26
1.2275390625,9
0.361328125,6
0.1806640625,5
5.7177734375,29
5.5703125,26
3.2490234375,18
0.9521484375,8
0.361328125,5
2.2666015625,15
3.216796875,25
2.6767578125,15
0.3427734375,5
3.5341796875,16
2.1259765625,14
1.197265625,9
3.1201171875,10
1.3095703125,8
2.796875,13
1.646484375,16
2.421875,19
2.6962890625,14
2.173828125,16
2.40625,14
1.4345703125,9
0.2919921875,5
2.3876953125,15
3.044921875,18
3.3408203125,23
4.3017578125,18
1.97265625,11
3.8271484375,17
3.3076171875,17
2.9326171875,18
3.5263671875,21
4.298828125,21
3.1484375,14
2.947265625,16
2.9345703125,17
2.021484375,9
1.818359375,14
0.3916015625,6
0.8173828125,9
0.2001953125,5
3.658203125,19
2.4365234375,16
2.392578125,17
2.8447265625,17
3.146484375,18
0.2060546875,5
5.802734375,23
0.373046875,7
3.236328125,13
1.8310546875,10
3.5791015625,14
2.3662109375,15
5.5029296875,22
3.103515625,11
0.73046875,7
0.4970703125,7
1.2841796875,8
1.2099609375,6
1.6904296875,7
1.453125,10
2.8994140625,15
2.509765625,15
2.9306640625,17
2.40234375,17
0.3037109375,5
0.9697265625,9
2.4404296875,15
1.9248046875,16
3.50390625,18
1.291015625,9
0.3427734375,5
0.544921875,7
1.3408203125,10
2.14453125,13
0.2978515625,5
1.208984375,12
3.1328125,25
0.380859375,6
1.2548828125,8
1.3974609375,10
0.4921875,6
1.673828125,16
0.4951171875,6
3.326171875,16
0.8291015625,8
1.869140625,10
0.17578125,5
1.73046875,11
0.2490234375,5
0.884765625,11
5.0400390625,22
0.8740234375,9
5.09375,29
1.74609375,11
1.5986328125,10
2.7880859375,23
1.814453125,14
1.4404296875,10
2.6044921875,15
0.30859375,6
1.689453125,12
1.1875,9
0.32421875,5
0.5478515625,6
2.0537109375,16
3.873046875,18
0.9013671875,10
5.26171875,28
1.984375,15
2.107421875,12
1.7041015625,11
3.48828125,17
0.2109375,5
1.1376953125,9
1.63671875,11
2.01171875,14
0.19140625,5
2.619140625,17
2.361328125,16
4.3681640625,19
1.4140625,8
0.52734375,7
0.8671875,9
0.28125,5
0.3974609375,5
2.56640625,10
1.31640625,11
1.822265625,14
3.046875,17
1.509765625,10
4.8818359375,23
0.189453125,5
5.1650390625,29
1.4677734375,10
3.1826171875,16
0.48046875,7
0.9697265625,7
3.7333984375,16
0.4658203125,7
4.3779296875,20
2.8759765625,20
0.2939453125,5
5.439453125,33
1.3623046875,12
1.642578125,9
0.2587890625,5
0.22265625,5
1.8759765625,12
4.369140625,15
4.8759765625,21
0.994140625,9
3.345703125,15
1.783203125,14
0.3642578125,5
1.2529296875,8
4.3486328125,21
2.140625,15
2.1005859375,11
1.609375,12
0.6259765625,7
0.8466796875,8
1.025390625,10
1.0390625,7
1.43359375,11
1.8115234375,10
2.0107421875,13
1.685546875,8
3.5029296875,23
0.5068359375,6
0.251953125,6
1.853515625,12
2.2880859375,10
0.3828125,6
5.537109375,22
1.248046875,7
2.4697265625,17
2.0185546875,14
1.37890625,10
0.314453125,6
2.2939453125,14
2.138671875,16
0.50390625,5
2.03125,12
4.43359375,19
2.6474609375,11
0.8642578125,6
2.9072265625,13
0.328125,5
0.9189453125,10
5.029296875,23
1.833984375,8
2.4208984375,12
0.390625,5
2.78515625,17
2.7548828125,14
0.4775390625,6
0.3212890625,6
0.296875,5
1.474609375,7
0.232421875,5
0.337890625,5
1.400390625,8
1.50390625,10
1.0478515625,11
3.765625,22
2.302734375,13
0.5556640625,6
0.81640625,8
0.3896484375,5
0.8095703125,6
1.6865234375,14
1.083984375,8
0.333984375,6
0.9482421875,8
2.7607421875,11
2.2294921875,14
1.25,9
0.3134765625,5
2.1484375,15
3.083984375,16
0.80859375,7
2.9013671875,16
0.734375,6
1.4072265625,11
2.1083984375,13
0.3798828125,6
1.50390625,12
1.44921875,8
4.2880859375,22
2.5283203125,12
1.8076171875,9
0.6552734375,8
3.1962890625,13
1.03515625,8
2.3994140625,11
0.640625,6
1.095703125,8
3.232421875,18
1.3701171875,12
1.9580078125,11
2.3828125,14
0.2666015625,5
0.388671875,6
2.470703125,16
1.2734375,9
0.3291015625,5
0.40234375,5
2.21484375,26
2.79296875,14
0.94140625,7
3.7763671875,19
2.59375,15
0.6572265625,8
1.611328125,14
3.9619140625,29
2.18359375,12
3.5751953125,21
1.7548828125,9
4.6689453125,23
6.41796875,25
0.87890625,12
0.4052734375,5
2.9306640625,15
1.8427734375,12
0.5869140625,6
1.67578125,10
4.015625,17
3.158203125,17
2.2412109375,12
1.0703125,8
0.306640625,5
3.478515625,23
5.810546875,27
0.607421875,6
1.9365234375,12
0.322265625,5
3.029296875,16
3.474609375,24
2.1171875,13
2.9375,13
4.07421875,17
0.3310546875,6
2.65625,16
1.83203125,11
1.830078125,11
2.396484375,15
2.41015625,14
2.3837890625,17
1.2392578125,9
1.466796875,10
1.193359375,8
2.9365234375,16
3.423828125,14
2.94921875,18
0.421875,7
1.1396484375,9
4.5947265625,28
0.2255859375,5
1.7294921875,8
1.119140625,10
6.037109375,29
0.4140625,6
0.4990234375,6
2.142578125,10
2.9375,16
5.060546875,16
0.9208984375,7
1.5302734375,16
1.681640625,14
3.515625,16
0.5751953125,5
1.2490234375,10
2.109375,11
0.505859375,7
3.21875,14
0.197265625,5
0.5419921875,6
3.3349609375,14
1.828125,9
1.189453125,8
1.1064453125,8
2.37890625,16
1.853515625,11
1.5439453125,10
2.3037109375,17
2.671875,17
1.7216796875,8
0.482421875,7
1.837890625,12
0.693359375,6
1.3076171875,12
0.4462890625,5
2.4541015625,12
3.8896484375,19
0.4755859375,5
2.0869140625,12
0.353515625,6
2.998046875,19
1.673828125,11
2.455078125,15
2.8056640625,16
4.1220703125,21
0.9814453125,10
3.921875,19
0.939453125,9
0.2822265625,5
2.5390625,11
3.2021484375,16
0.201171875,5
3.9619140625,20
2.552734375,18
2.7568359375,18
0.4609375,8
0.1796875,5
0.3662109375,5
2.3828125,11
4.5234375,29
2.5166015625,14
0.859375,8
1.4853515625,11
1.1904296875,11
0.4384765625,6
2.4111328125,15
2.265625,18
1.046875,10
0.3916015625,6
1.6650390625,11
0.26171875,5
1.974609375,12
1.1748046875,8
0.482421875,6
1.4345703125,9
1.0341796875,9
0.884765625,8
1.9091796875,13
2.984375,11
1.546875,12
0.318359375,5
0.3583984375,5
0.845703125,7
4.7294921875,23
3.0283203125,19
1.9580078125,15
3.5361328125,24
1.8984375,12
2.728515625,16
1.0478515625,12
3.2353515625,22
0.8330078125,9
1.5029296875,8
0.78515625,7
0.8486328125,11
2.181640625,14
1.69921875,12
1.1748046875,10
1.2880859375,10
2.8583984375,12
5.3642578125,26
0.33203125,6
0.5986328125,8
1.5859375,8
0.28125,5
2.7509765625,17
0.353515625,6
1.6025390625,9
0.6083984375,7
2.90625,19
1.390625,9
2.1064453125,12
0.7529296875,8
2.80078125,15
4.8056640625,23
2.8427734375,14
0.5791015625,10
4.1494140625,24
0.2578125,5
0.9814453125,9
1.1015625,9
1.197265625,9
4.5693359375,24
1.3759765625,10
0.7705078125,6
2.7880859375,15
1.78125,17
9.1181640625,51
1.9794921875,13
3.04296875,15
2.0048828125,12
1.40234375,12
0.5390625,7
2.4306640625,18
0.8388671875,8
2.7880859375,19
1.001953125,6
0.2802734375,6
0.3642578125,5
1.19921875,9
0.201171875,5
2.0556640625,10
2.107421875,10
1.4736328125,8
3.9521484375,21
0.3388671875,6
3.9775390625,16
3.513671875,19
0.2958984375,5
2.8994140625,13
4.1376953125,29
0.6962890625,6
4.1123046875,14
2.220703125,14
0.421875,6
4.8154296875,25
2.3740234375,11
0.2724609375,5
2.1728515625,13
1.63671875,14
0.7958984375,7
0.474609375,6
1.9658203125,13
0.9599609375,9
3.5185546875,17
0.7421875,7
4.87890625,34
5.85546875,29
0.326171875,5
2.89453125,18
3.8056640625,16
2.1533203125,14
0.322265625,5
1.8271484375,7
0.9560546875,10
1.294921875,10
1.857421875,12
0.4052734375,8
0.2666015625,6
2.2939453125,12
0.541015625,6
1.1708984375,9
2.2119140625,13
4.9365234375,19
1.5439453125,10
1.82421875,14
1.9365234375,13
2.66796875,21
1.712890625,14
1.6591796875,9
0.8818359375,6
1.2529296875,12
0.830078125,6
0.3125,6
4.1279296875,24
1.84765625,10
2.333984375,13
2.1064453125,12
1.955078125,12
2.419921875,17
1.8173828125,11
0.86328125,5
3.89453125,23
0.5126953125,5
0.4775390625,6
2.23046875,14
1.44140625,13
0.76953125,6
0.3037109375,6
3.5029296875,14
5.017578125,25
0.2333984375,5
4.1513671875,17
0.2470703125,5
2.6904296875,11
1.63671875,10
5.369140625,23
0.650390625,6
4.4951171875,19
4.296875,26
5.6396484375,28
1.4560546875,8
0.4658203125,6
2.0615234375,8
1.1142578125,8
0.9794921875,8
1.673828125,8
0.244140625,5
0.7568359375,7
1.126953125,11
2.896484375,17
3.181640625,14
1.177734375,8
3.6494140625,20
1.990234375,12
1.708984375,12
0.361328125,6
1.3564453125,7
2.015625,14
0.4326171875,7
0.84375,6
1.51953125,9
0.7822265625,6
2.982421875,11
0.2685546875,5
4.1728515625,22
1.029296875,9
1.5380859375,11
0.236328125,5
2.0673828125,11
1.7041015625,10
0.357421875,6
2.5263671875,15
1.248046875,11
0.9716796875,9
0.4248046875,6
0.8056640625,9
3.3203125,16
0.5126953125,6
1.1767578125,8
0.50390625,5
0.7109375,6
0.759765625,8
2.552734375,16
1.548828125,13
2.2451171875,18
3.076171875,20
0.630859375,6
3.322265625,19
2.330078125,13
0.6650390625,6
3.361328125,13
1.8662109375,12
2.572265625,11
3.373046875,22
3.099609375,19
1.05859375,7
2.6875,13
4.7421875,21
0.703125,7
1.0927734375,9
0.31640625,5
2.70703125,16
1.3017578125,10
0.55859375,5
0.5576171875,7
0.736328125,8
0.521484375,7
3.3232421875,19
3.7822265625,19
0.5888671875,6
2.2158203125,12
0.3291015625,6
1.8447265625,13
4.810546875,26
2.5107421875,16
1.125,8
1.0380859375,10
1.083984375,8
0.2353515625,5
1.1357421875,7
4.6142578125,36
0.8603515625,7
2.875,17
0.8095703125,8
2.6328125,11
3.3857421875,20
1.46484375,9
2.1279296875,12
0.3564453125,5
0.2568359375,6
2.611328125,18
0.6923828125,7
3.1689453125,15
1.783203125,11
0.634765625,7
4.291015625,19
0.2275390625,5
0.7255859375,7
2.5966796875,16
1.0380859375,8
3.7265625,20
0.591796875,6
0.8369140625,8
1.7646484375,11
1.1884765625,12
0.4755859375,6
3.078125,18
1.7451171875,15
2.1044921875,15
0.2119140625,5
0.5390625,6
2.5029296875,15
1.28515625,9
1.3818359375,7
0.244140625,5
2.625,15
5.5654296875,32
2.158203125,13
2.6591796875,15
0.5,6
0.759765625,7
1.17578125,9
2.6220703125,15
1.9951171875,15
0.87890625,6
1.8095703125,14
0.1533203125,5
0.21875,5
0.6904296875,6
2.3125,15
0.822265625,7
3.482421875,20
3.8017578125,19
2.1611328125,13
2.3759765625,13
0.7412109375,8
3.544921875,18
0.7060546875,6
2.1572265625,14
3.2607421875,19
2.3935546875,12
4.3583984375,23
1.6328125,13
0.443359375,6
0.9931640625,8
0.44921875,6
1.20703125,13
0.7236328125,7
3.0556640625,14
3.95703125,21
0.3330078125,5
0.5107421875,6
0.783203125,6
0.474609375,6
0.82421875,6
1.3212890625,11
2.7353515625,15
4.96875,21
1.5947265625,10
0.1474609375,5
1.5126953125,14
0.3720703125,6
0.2939453125,5
4.3447265625,36
1.5029296875,13
0.5322265625,6
2.537109375,14
0.5166015625,6
4.7041015625,27
3.837890625,17
2.4619140625,13
0.599609375,7
7.0361328125,41
3.0205078125,18
2.4130859375,12
1.693359375,10
1.7626953125,13
1.7744140625,10
1.4912109375,10
0.2509765625,5
0.28125,5
1.5791015625,11
1.0419921875,9
0.8271484375,8
0.6552734375,6
1.1748046875,10
4.1806640625,16
2.8037109375,14
2.919921875,17
4.2275390625,22
0.2421875,6
1.1982421875,10
0.59375,6
4.111328125,20
0.4609375,6
2.7412109375,18
4.1513671875,20
0.291015625,5
4.369140625,19
0.27734375,5
1.087890625,6
0.265625,5
0.421875,5
1.3662109375,8
1.2255859375,10
0.4755859375,7
0.5732421875,6
3.1640625,13
0.34375,6
2.337890625,11
2.607421875,12
0.3251953125,5
3.3349609375,15
0.2529296875,5
0.2607421875,6
0.9638671875,6
1.091796875,7
1.650390625,12
0.2314453125,5
0.802734375,8
0.50390625,6
0.2158203125,5
1.4990234375,13
0.4521484375,7
1.890625,11
2.0302734375,12
1.5859375,8
0.1962890625,5
0.7333984375,7
4.740234375,13
3.93359375,21
2.283203125,13
0.27734375,5
1.6904296875,7
3.005859375,14
0.337890625,5
0.3232421875,6
4.1611328125,15
0.7255859375,8
3.5068359375,23
1.796875,7
1.47265625,11
2.6650390625,14
0.28515625,5
3.7685546875,20
4.724609375,21
4.2314453125,22
2.0302734375,11
2.6875,18
2.2861328125,11
3.083984375,15
2.8779296875,14
0.712890625,7
2.046875,13
1.060546875,6
1.556640625,14
1.455078125,14
0.46484375,6
1.658203125,10
1.630859375,11
1.06640625,9
0.6083984375,6
0.2216796875,5
2.6484375,12
1.8857421875,10
1.7744140625,12
4.2861328125,24
2.3291015625,12
0.849609375,8
0.267578125,6
0.5009765625,6
0.162109375,5
3.1630859375,23
1.001953125,10
3.251953125,23
1.3916015625,13
1.130859375,8
4.4326171875,24
2.4375,12
1.791015625,13
1.1982421875,8
1.51171875,10
2.9541015625,14
0.86328125,6
1.1318359375,7
0.3251953125,6
1.2197265625,9
0.984375,8
3.173828125,19
0.4287109375,6
0.259765625,5
0.634765625,8
0.8623046875,7
1.71484375,15
0.8896484375,9
1.30859375,7
4.1630859375,21
2.26953125,21
2.0126953125,9
6.701171875,28
1.234375,11
3.60546875,18
5.2060546875,23
2.330078125,15
2.8720703125,17
4.7158203125,28
1.62109375,10
2.423828125,14
1.7177734375,9
3.1533203125,17
1.5283203125,10
1.6396484375,11
4.1611328125,17
0.314453125,5
2.591796875,16
2.1220703125,9
2.078125,9
0.369140625,5
1.31640625,11
3.8427734375,23
2.236328125,19
2.1044921875,13
7.8486328125,35
0.232421875,5
7.3779296875,35
4.171875,24
5.3857421875,30
0.8193359375,8
0.513671875,6
0.3583984375,6
2.4580078125,15
0.7998046875,9
1.2705078125,7
0.8935546875,7
3.63671875,18
0.2255859375,5
0.3662109375,6
1.802734375,12
2.232421875,12
0.4755859375,8
2.9931640625,22
3.03515625,17
1.9736328125,11
0.5712890625,5
0.291015625,5
5.294921875,22
4.2060546875,19
1.0517578125,7
1.765625,10
3.2080078125,16
0.947265625,8
1.09375,8
3.1328125,16
2.265625,15
1.6318359375,10
0.8828125,9
0.9111328125,6
0.8955078125,9
2.8193359375,11
1.380859375,10
2.099609375,13
2.9248046875,15
1.66015625,10
2.9287109375,16
3.0341796875,23
0.560546875,7
4.8486328125,23
0.7265625,9
0.306640625,5
1.8037109375,14
1.1572265625,8
0.287109375,5
0.359375,5
4.4111328125,24
1.4423828125,12
0.7490234375,8
0.298828125,5
4.4375,26
3.96484375,21
4.88671875,24
1.0107421875,7
2.4052734375,13
1.6201171875,15
3.7998046875,23
1.8759765625,11
1.6416015625,9
2.6044921875,13
1.45703125,9
0.3046875,5
2.1318359375,10
4.93359375,32
2.5419921875,13
1.8681640625,12
0.36328125,6
0.2724609375,5
2.7275390625,12
2.27734375,9
1.67578125,12
1.845703125,10
4.263671875,17
3.1044921875,12
2.203125,8
1.427734375,10
3.2705078125,17
2.3369140625,14
0.7412109375,7
0.5546875,7
4.0537109375,19
3.72265625,31
2.9130859375,11
0.7802734375,9
0.234375,5
1.1162109375,9
3.2685546875,12
1.4267578125,9
0.5390625,6
1.78515625,10
2.337890625,16
0.45703125,6
4.5361328125,20
4.779296875,24
3.6689453125,16
1.1845703125,7
1.869140625,12
1.791015625,13
0.8857421875,7
3.7734375,18
1.892578125,13
0.453125,6
0.349609375,6
3.2958984375,16
0.318359375,6
3.7099609375,24
0.205078125,5
0.962890625,8
1.734375,12
1.8251953125,13
3.640625,16
2.8896484375,13
1.857421875,11
0.224609375,5
3.166015625,16
2.0,13
3.20703125,19
2.734375,15
0.212890625,5
1.2509765625,11
0.7021484375,7
6.0185546875,24
0.4287109375,6
4.3828125,19
0.4765625,6
3.74609375,10
0.2119140625,5
0.3916015625,5
2.3515625,13
3.7841796875,18
1.4990234375,12
0.884765625,9
1.166015625,8
3.7880859375,23
1.453125,12
2.8720703125,21
1.2392578125,9
1.2939453125,9
1.0341796875,10
0.1787109375,5
1.68359375,12
3.6435546875,16
2.94140625,18
1.9189453125,11
1.6669921875,12
1.333984375,9
3.7333984375,18
1.029296875,8
0.9873046875,9
0.3232421875,6
3.5126953125,14
2.134765625,12
1.716796875,12
1.873046875,10
1.4921875,9
0.37109375,6
0.3525390625,6
2.51171875,13
1.82421875,11
2.873046875,14
1.216796875,8
0.2841796875,5
0.97265625,8
1.4638671875,11
2.8427734375,17
3.2294921875,23
0.5078125,7
1.1875,9
2.2080078125,9
0.5205078125,6
0.634765625,7
2.7705078125,14
1.8720703125,10
2.009765625,14
3.6845703125,19
2.986328125,15
2.2724609375,11
0.318359375,6
1.78125,11
1.6904296875,9
2.607421875,14
0.521484375,5
1.66015625,12
3.087890625,16
3.162109375,25
1.296875,12
3.62109375,17
0.373046875,5
4.0693359375,21
0.2470703125,5
1.9853515625,10
3.2607421875,21
0.7626953125,7
0.5390625,6
5.40234375,26
1.0,7
0.2646484375,5
0.4296875,6
2.25390625,15
0.30078125,5
4.1904296875,18
0.6142578125,7
3.267578125,20
0.6904296875,7
3.044921875,18
1.486328125,12
2.08984375,11
1.201171875,9
3.775390625,24
2.5341796875,14
1.2216796875,9
2.2314453125,12
1.216796875,8
2.830078125,15
0.19921875,5
4.390625,22
1.72265625,13
1.1591796875,9
4.60546875,16
2.3525390625,17
1.873046875,12
2.1611328125,12
0.271484375,5
3.484375,17
0.4599609375,6
1.1669921875,9
1.19921875,9
3.2705078125,14
1.5712890625,8
3.072265625,19
1.3671875,11
1.08984375,10
2.658203125,15
0.3193359375,6
0.9912109375,8
4.6826171875,24
1.3193359375,8
2.8837890625,18
3.6650390625,14
0.47265625,5
6.2431640625,34
5.1748046875,20
1.7080078125,9
1.2197265625,11
4.0205078125,23
1.853515625,11
1.8505859375,15
2.9609375,19
0.2841796875,5
1.6318359375,10
0.728515625,7
2.3916015625,13
0.4091796875,7
0.23046875,5
0.248046875,5
1.4619140625,14
3.5830078125,20
0.208984375,5
0.845703125,8
1.2490234375,10
2.822265625,18
3.6708984375,20
5.572265625,26
1.3525390625,7
3.5263671875,17
3.95703125,19
0.6142578125,7
1.0791015625,7
1.244140625,8
2.509765625,11
1.486328125,10
1.4921875,9
4.380859375,23
0.8232421875,9
2.138671875,12
2.0068359375,11
2.9404296875,15
2.8349609375,14
1.775390625,13
5.4208984375,22
2.876953125,12
0.3583984375,6
3.1533203125,19
2.6142578125,11
2.66015625,14
0.4345703125,6
3.375,16
4.36328125,28
2.837890625,17
0.857421875,7
3.1806640625,20
2.8505859375,21
1.2060546875,9
2.08203125,12
0.3671875,7
1.8828125,12
1.919921875,14
1.521484375,11
1.376953125,8
3.15234375,13
0.3447265625,6
1.2607421875,11
0.55859375,9
2.763671875,15
2.646484375,13
0.2548828125,5
2.3271484375,15
2.720703125,13
0.3671875,6
0.51171875,6
2.7568359375,13
0.3017578125,6
0.4111328125,6
0.5751953125,6
3.0810546875,18
1.751953125,9
3.1591796875,18
0.275390625,5
1.42578125,8
4.451171875,22
0.953125,7
3.6669921875,16
2.35546875,12
0.8173828125,6
0.7998046875,7
2.576171875,14
2.9716796875,15
1.8134765625,11
0.3916015625,6
0.2529296875,5
1.119140625,13
0.6083984375,7
2.611328125,17
4.1201171875,16
0.4169921875,6
3.64453125,16
0.8291015625,6
3.392578125,26
0.44140625,6
1.9697265625,12
8.24609375,33
0.5,6
0.447265625,6
1.052734375,8
0.1787109375,5
2.5546875,16
1.08984375,8
0.220703125,5
0.705078125,7
2.9619140625,14
0.5693359375,7
0.5478515625,7
2.4775390625,12
1.61328125,11
1.7109375,9
0.3154296875,6
1.18359375,10
0.236328125,5
1.4794921875,11
2.255859375,12
0.3671875,5
1.4267578125,11
0.6318359375,6
0.6982421875,6
0.92578125,9
0.2197265625,5
6.16015625,23
1.521484375,11
0.4599609375,6
0.2216796875,5
1.099609375,7
0.7333984375,7
3.583984375,20
0.3076171875,5
2.6533203125,9
2.708984375,17
0.23046875,5
2.3173828125,19
1.45703125,21
1.052734375,11
4.4775390625,24
4.068359375,19
2.5576171875,12
2.7314453125,11
3.0615234375,17
2.5888671875,17
3.5791015625,22
3.4794921875,15
1.7109375,14
3.1806640625,11
0.7919921875,8
2.6767578125,22
2.68359375,11
1.150390625,10
1.927734375,11
3.5048828125,21
3.3310546875,16
1.337890625,11
0.634765625,6
0.9462890625,9
1.416015625,12
3.37890625,14
0.3095703125,6
2.53125,11
0.6162109375,5
2.982421875,15
0.3974609375,7
1.4248046875,10
1.2373046875,10
0.8662109375,11
1.646484375,13
0.23046875,5
0.6103515625,6
1.67578125,8
1.595703125,13
1.005859375,7
1.580078125,11
0.939453125,6
0.2392578125,5
0.2548828125,5
2.205078125,16
2.8359375,18
1.2275390625,9
3.7158203125,16
0.1748046875,5
2.5537109375,12
2.3271484375,17
0.26953125,5
5.3271484375,25
1.8056640625,15
2.6064453125,15
1.6083984375,9
1.607421875,13
0.7275390625,8
0.5185546875,7
0.595703125,7
2.8359375,12
3.1572265625,13
3.2587890625,15
4.4052734375,21
1.7607421875,12
0.4833984375,7
0.30859375,5
2.1142578125,14
0.5146484375,7
2.3603515625,10
0.5595703125,7
0.2275390625,5
3.83984375,16
0.7841796875,11
1.5009765625,9
3.5576171875,13
5.19140625,27
2.119140625,15
0.6240234375,8
0.3857421875,6
4.65234375,23
0.2255859375,5
1.2099609375,10
0.267578125,5
2.9912109375,12
0.9072265625,5
1.0048828125,8
2.212890625,12
3.9912109375,19
0.255859375,5
1.6357421875,14
2.896484375,15
0.4853515625,6
1.8916015625,10
1.1748046875,8
3.3251953125,17
1.552734375,11
3.271484375,14
1.3291015625,10
0.3408203125,6
0.8271484375,7
2.2646484375,12
2.974609375,17
1.38671875,12
1.9375,11
1.4716796875,9
1.1953125,8
1.2109375,11
3.3056640625,18
