size,loc
2.6767578125,15
0.6337890625,6
1.9140625,13
0.8857421875,8
0.6513671875,8
0.263671875,5
0.55078125,5
3.90625,23
0.646484375,9
0.65625,7
0.3212890625,5
1.669921875,15
1.1943359375,10
1.412109375,8
2.0322265625,15
1.2421875,9
1.8525390625,15
2.2705078125,12
1.3466796875,8
2.291015625,14
1.7138671875,12
0.4599609375,5
1.671875,12
0.78515625,9
1.4072265625,10
1.513671875,9
2.12890625,12
1.421875,11
1.23828125,10
2.701171875,13
0.896484375,7
2.5517578125,18
0.318359375,6
3.1552734375,21
2.9541015625,20
1.1474609375,6
1.048828125,8
1.73046875,13
1.16796875,10
0.9052734375,9
1.7734375,17
0.775390625,7
0.986328125,10
1.796875,11
1.5537109375,13
1.341796875,13
1.0654296875,6
1.20703125,10
1.3212890625,10
1.8212890625,10
1.7080078125,13
1.56640625,19
4.2822265625,29
2.6923828125,16
2.1435546875,15
2.490234375,12
2.7001953125,18
2.0498046875,14
0.455078125,6
1.841796875,13
0.466796875,6
2.24609375,18
1.142578125,7
3.1904296875,22
1.671875,11
5.466796875,34
2.876953125,19
1.80859375,18
0.8076171875,8
1.048828125,9
0.26171875,5
0.6484375,8
1.1220703125,12
1.927734375,14
1.390625,11
4.33984375,28
0.5,7
0.4794921875,5
3.4228515625,19
1.5390625,7
0.314453125,6
2.3759765625,17
3.443359375,24
3.4111328125,21
0.708984375,5
0.7509765625,7
2.865234375,21
3.0966796875,17
0.33984375,5
0.302734375,5
1.146484375,8
0.6044921875,6
1.5673828125,11
0.255859375,5
2.33984375,18
4.0712890625,20
2.6845703125,17
3.66796875,18
3.578125,19
2.3505859375,12
2.1962890625,12
0.447265625,7
1.9453125,14
1.2724609375,12
1.849609375,15
0.9248046875,14
2.173828125,17
1.455078125,12
1.4990234375,13
2.2314453125,16
2.03125,12
2.2490234375,12
2.3291015625,16
2.7353515625,16
2.939453125,16
2.0634765625,13
1.7626953125,13
1.525390625,13
1.81640625,12
1.44140625,13
0.3173828125,6
1.84765625,14
1.7109375,10
0.6015625,5
3.0185546875,21
1.556640625,11
0.5263671875,5
0.8095703125,8
2.19140625,17
1.72265625,10
2.89453125,20
2.9619140625,16
0.42578125,6
5.8505859375,31
0.9560546875,9
1.462890625,10
1.6669921875,10
0.5986328125,5
1.7822265625,10
4.03125,31
2.1630859375,16
2.4384765625,19
5.3623046875,41
3.955078125,23
5.7841796875,31
0.3359375,5
0.517578125,5
0.7763671875,8
1.150390625,8
1.169921875,11
0.7119140625,6
1.7265625,15
1.8076171875,12
0.703125,6
4.4033203125,32
1.0615234375,8
1.5107421875,11
1.103515625,13
1.1259765625,10
2.6650390625,16
1.09375,10
0.296875,5
1.662109375,15
0.916015625,11
3.568359375,24
2.0693359375,11
2.3818359375,18
1.31640625,11
3.716796875,21
1.6650390625,10
0.9677734375,9
1.34375,7
4.9169921875,17
1.52734375,13
0.814453125,7
2.416015625,10
1.7666015625,10
1.5048828125,7
0.5751953125,6
1.0380859375,9
0.4365234375,6
2.18359375,15
2.0576171875,12
1.4150390625,9
0.6904296875,7
3.310546875,19
2.169921875,18
3.83984375,26
1.0107421875,8
4.0634765625,22
0.357421875,5
3.7041015625,23
1.6171875,10
1.0986328125,9
1.1044921875,11
0.951171875,8
3.494140625,18
3.0595703125,21
0.7392578125,8
3.99609375,29
0.6171875,7
2.0322265625,16
1.5859375,13
1.2021484375,9
0.75390625,9
0.3076171875,5
1.0947265625,10
1.951171875,18
3.2666015625,21
1.5361328125,10
0.33203125,5
1.220703125,12
3.1162109375,25
1.85546875,12
2.498046875,18
1.61328125,12
2.533203125,24
1.93359375,17
0.65234375,6
0.4267578125,5
0.7021484375,8
1.052734375,12
1.79296875,13
4.32421875,26
1.8642578125,16
1.1591796875,10
2.431640625,21
0.3349609375,6
3.2333984375,20
1.173828125,9
0.857421875,8
1.8828125,15
1.4228515625,11
1.6728515625,10
0.638671875,9
1.6298828125,11
1.515625,16
0.56640625,6
1.1484375,10
1.4326171875,11
3.263671875,23
1.4169921875,13
0.96875,8
2.37109375,15
1.076171875,7
4.0068359375,23
1.9560546875,15
2.94921875,21
0.8046875,10
1.9765625,16
1.525390625,11
4.3134765625,32
2.27734375,14
1.0966796875,9
1.140625,12
3.46484375,14
1.3876953125,10
0.849609375,8
1.91015625,9
1.3125,12
1.9453125,18
2.6162109375,20
1.52734375,11
1.8408203125,13
1.8359375,13
2.376953125,17
1.658203125,12
1.4541015625,9
3.2646484375,25
2.1884765625,15
2.08984375,12
4.087890625,31
1.01171875,10
1.3818359375,9
1.1796875,10
0.287109375,5
0.3544921875,6
3.65625,20
1.5927734375,11
1.369140625,12
2.1259765625,13
1.826171875,18
2.3046875,14
1.14453125,8
0.896484375,9
2.2001953125,18
2.6904296875,19
1.9404296875,9
0.4794921875,7
2.2529296875,12
3.5390625,20
4.330078125,26
3.2822265625,20
3.0888671875,18
2.62890625,20
1.984375,14
0.48046875,6
2.9794921875,18
1.5068359375,15
3.9208984375,25
1.3359375,10
0.9453125,9
1.7353515625,12
3.0869140625,17
1.2744140625,13
0.990234375,9
1.2509765625,9
2.6884765625,19
0.9423828125,7
0.2890625,5
3.013671875,20
0.5556640625,6
2.7939453125,14
5.67578125,34
2.0322265625,16
1.8046875,8
2.0498046875,10
1.1767578125,9
2.142578125,13
3.412109375,21
1.04296875,10
0.62109375,7
0.7978515625,10
1.3017578125,8
1.6640625,12
0.6572265625,6
1.017578125,10
2.4482421875,16
4.30859375,25
0.8798828125,8
2.51953125,19
3.8427734375,19
4.419921875,28
0.2548828125,5
0.40234375,6
0.7529296875,5
2.2041015625,12
0.7158203125,8
0.9208984375,12
2.1552734375,12
0.6337890625,5
1.595703125,11
3.07421875,23
1.0546875,7
2.9521484375,14
3.669921875,23
0.5478515625,6
0.919921875,9
2.498046875,21
3.4736328125,18
0.6142578125,7
0.2900390625,5
4.62109375,21
2.65625,25
0.85546875,8
0.8837890625,8
2.166015625,14
1.642578125,13
2.8583984375,20
2.2607421875,15
0.560546875,6
2.1220703125,12
2.4775390625,11
2.755859375,18
4.5849609375,22
0.9970703125,8
0.69140625,7
0.501953125,5
2.3603515625,12
0.4267578125,5
2.1962890625,17
1.8935546875,10
0.259765625,5
1.69140625,12
0.51953125,7
1.92578125,12
2.6142578125,18
0.9658203125,8
1.853515625,14
0.7705078125,7
0.2939453125,5
1.2197265625,10
0.865234375,8
1.486328125,10
0.9755859375,10
0.4013671875,6
1.8037109375,10
3.9970703125,19
1.076171875,8
2.708984375,21
2.67578125,19
1.923828125,12
2.234375,14
0.751953125,7
2.5263671875,17
1.3916015625,11
1.1123046875,9
1.5966796875,12
0.296875,5
1.2880859375,12
2.1181640625,12
2.5771484375,11
1.8134765625,17
1.078125,10
1.548828125,13
1.3408203125,12
1.609375,11
0.2763671875,5
1.16015625,7
1.259765625,11
2.0126953125,17
3.103515625,22
2.0322265625,13
4.0595703125,18
0.31640625,5
1.1826171875,8
6.6767578125,33
0.5810546875,6
1.4423828125,11
0.4453125,7
3.66796875,28
0.3310546875,6
1.296875,12
1.34375,12
1.58984375,14
0.63671875,8
1.28125,10
1.857421875,12
1.2421875,10
2.0625,8
1.55859375,13
1.865234375,14
0.81640625,7
2.2861328125,11
0.419921875,6
0.791015625,10
3.4697265625,21
0.357421875,5
1.0927734375,8
1.7177734375,14
0.4638671875,5
2.185546875,12
1.4677734375,14
2.4453125,14
1.0244140625,11
2.3369140625,20
1.1396484375,10
5.99609375,26
1.9267578125,16
0.3798828125,6
3.16796875,21
3.1123046875,22
3.943359375,25
0.4541015625,6
0.54296875,5
2.8828125,23
1.1982421875,10
0.9306640625,14
1.7548828125,11
1.58984375,13
2.2724609375,15
1.626953125,8
4.458984375,25
6.26953125,33
4.205078125,22
1.115234375,10
0.708984375,9
0.818359375,5
3.1513671875,18
1.03515625,9
2.8896484375,20
3.7255859375,23
1.7685546875,16
3.560546875,13
1.451171875,8
2.1484375,14
2.7705078125,21
2.0205078125,11
2.3349609375,14
0.697265625,9
1.412109375,11
3.5458984375,24
3.2939453125,29
3.1953125,17
0.908203125,10
2.19921875,14
1.072265625,9
0.908203125,9
0.5751953125,7
1.935546875,15
1.1669921875,8
1.328125,11
2.7587890625,22
1.59375,10
1.27734375,8
2.052734375,14
1.1259765625,11
1.5576171875,14
5.3515625,26
1.82421875,16
1.212890625,10
2.2216796875,16
0.8779296875,8
1.35546875,10
4.85546875,21
1.560546875,12
2.8330078125,20
0.5634765625,7
2.0830078125,16
0.8935546875,9
0.826171875,7
1.33984375,10
0.9736328125,7
2.001953125,8
3.6005859375,24
0.7841796875,7
1.7880859375,16
2.5595703125,16
1.84375,13
5.0810546875,27
3.9267578125,19
2.408203125,13
3.4189453125,18
4.3212890625,25
1.1025390625,9
1.712890625,14
2.5,22
1.650390625,11
0.89453125,10
0.923828125,11
2.421875,13
2.6337890625,17
1.8212890625,15
2.0703125,13
0.46875,6
2.65234375,15
2.14453125,15
0.935546875,11
5.92578125,38
0.974609375,8
0.7314453125,8
1.0625,8
0.3896484375,6
1.5810546875,12
2.95703125,17
1.6337890625,14
1.4794921875,14
1.8984375,12
2.5126953125,18
2.2763671875,17
1.3876953125,15
0.84375,8
2.396484375,12
2.3134765625,15
0.9541015625,15
3.57421875,20
0.693359375,7
2.61328125,18
1.1171875,9
2.076171875,14
0.34765625,5
2.7841796875,17
2.1220703125,13
1.5634765625,11
3.189453125,18
2.0869140625,16
2.39453125,16
1.7861328125,14
2.306640625,18
3.6142578125,28
2.583984375,18
0.83203125,6
2.638671875,18
0.5205078125,6
1.1787109375,9
4.05859375,33
1.677734375,16
2.48046875,16
0.7138671875,5
1.33203125,12
0.4912109375,5
1.1025390625,9
0.34765625,5
1.423828125,10
2.125,18
0.7587890625,6
0.7548828125,6
0.544921875,6
1.6748046875,10
2.197265625,12
1.7216796875,8
3.1669921875,15
3.830078125,23
2.5849609375,23
2.2275390625,13
1.2841796875,9
1.3046875,8
0.6201171875,6
0.7119140625,8
2.7578125,21
2.328125,13
0.568359375,5
3.4326171875,23
2.3505859375,12
5.16015625,33
3.72265625,25
2.732421875,19
1.302734375,14
1.6552734375,14
1.5322265625,9
2.240234375,19
3.0888671875,22
1.5712890625,12
0.767578125,7
1.45703125,9
0.5341796875,9
0.9306640625,8
0.7392578125,5
0.3935546875,7
0.453125,7
2.83984375,19
3.5302734375,22
1.6171875,10
0.8544921875,11
5.099609375,26
1.3408203125,10
3.4072265625,14
1.26953125,10
1.947265625,12
0.751953125,7
0.6123046875,8
2.10546875,14
1.1640625,7
0.8955078125,6
1.875,15
0.6337890625,5
1.2333984375,10
0.57421875,7
1.34765625,9
1.2333984375,12
2.2890625,16
2.255859375,12
1.2177734375,11
1.58203125,10
0.77734375,7
0.498046875,6
2.125,16
0.740234375,6
3.43359375,23
3.0673828125,20
1.1123046875,8
0.72265625,9
1.12109375,12
0.5625,7
1.61328125,13
0.7373046875,7
2.1484375,14
2.439453125,15
0.6650390625,7
1.005859375,8
1.77734375,11
2.05078125,17
1.732421875,10
1.8447265625,13
1.3251953125,10
1.8466796875,14
1.541015625,10
0.5390625,6
1.9921875,13
0.7978515625,7
2.4482421875,16
0.486328125,6
4.251953125,26
3.509765625,18
2.5986328125,22
0.9208984375,7
2.7158203125,11
2.154296875,11
3.1328125,14
1.568359375,10
1.6669921875,9
2.6015625,17
0.689453125,9
1.0615234375,7
0.966796875,8
1.697265625,10
0.841796875,7
1.0419921875,7
1.5654296875,11
3.4072265625,19
0.8271484375,8
0.6630859375,9
1.7958984375,22
1.130859375,9
1.5859375,13
0.552734375,5
3.09765625,19
4.263671875,24
1.423828125,12
0.33203125,5
0.314453125,5
0.4345703125,7
0.7529296875,6
3.1591796875,16
1.380859375,10
0.33203125,5
2.8642578125,19
1.5703125,13
3.2744140625,17
0.6064453125,6
3.1865234375,18
0.9345703125,8
0.3857421875,6
1.396484375,13
1.958984375,16
5.3056640625,32
2.8095703125,20
0.7900390625,9
0.8603515625,6
2.1103515625,14
0.7001953125,7
1.201171875,13
1.8017578125,17
2.5791015625,11
2.33984375,17
1.572265625,14
0.8134765625,7
0.94921875,12
2.830078125,15
2.0615234375,15
1.9775390625,15
0.9130859375,9
1.859375,10
2.376953125,15
0.919921875,6
2.0615234375,19
0.70703125,8
0.390625,5
2.6787109375,16
3.3427734375,21
1.2236328125,11
1.6806640625,17
2.26171875,21
3.1494140625,13
0.3037109375,5
0.94140625,7
5.1669921875,24
2.6123046875,16
0.7958984375,8
5.36328125,30
2.421875,14
0.4892578125,5
1.91015625,17
2.7275390625,15
1.748046875,12
2.4951171875,18
0.7958984375,9
2.419921875,18
0.6376953125,6
1.388671875,10
2.5361328125,20
1.7255859375,11
0.337890625,5
3.9453125,25
1.6357421875,14
2.0302734375,13
3.1875,20
2.328125,20
1.1494140625,11
3.447265625,27
0.9052734375,9
2.2890625,16
8.0693359375,39
5.0791015625,27
1.015625,10
2.400390625,16
2.703125,19
2.0859375,18
2.8759765625,18
0.6220703125,6
0.3173828125,6
0.9697265625,8
1.611328125,14
0.9794921875,9
0.55078125,5
0.7490234375,9
2.12109375,13
1.3671875,12
3.7998046875,23
0.685546875,6
2.7998046875,17
3.8720703125,23
2.0791015625,12
0.291015625,5
2.1162109375,13
2.7099609375,18
1.099609375,8
2.3916015625,22
2.3798828125,17
1.68359375,15
0.810546875,6
2.0126953125,14
1.0244140625,9
1.3046875,13
3.0302734375,20
2.55859375,16
2.072265625,10
1.8564453125,11
0.3076171875,5
2.1455078125,13
1.7314453125,15
4.2490234375,28
0.3095703125,5
1.5205078125,9
0.701171875,7
0.681640625,5
0.3779296875,6
2.296875,13
1.033203125,7
0.611328125,5
2.1787109375,12
0.611328125,8
3.0126953125,17
0.5009765625,6
2.7099609375,15
0.6220703125,9
0.4501953125,6
3.3583984375,23
1.263671875,10
1.25390625,10
0.337890625,5
0.7705078125,8
1.986328125,16
2.1337890625,18
3.693359375,28
2.0205078125,15
2.083984375,20
1.3505859375,17
1.4921875,10
2.314453125,19
0.66796875,6
0.615234375,7
0.3525390625,5
4.234375,17
4.453125,29
1.6904296875,11
2.158203125,15
4.185546875,18
2.689453125,22
1.5,9
0.4052734375,5
1.060546875,8
0.384765625,5
1.2041015625,10
1.8447265625,14
3.046875,21
0.310546875,5
2.775390625,12
1.765625,10
1.2255859375,9
6.044921875,42
0.6708984375,9
0.9619140625,8
1.30078125,12
1.4716796875,8
1.5263671875,11
0.572265625,6
1.0185546875,9
0.798828125,8
1.7119140625,11
2.2529296875,17
2.8642578125,25
5.578125,36
8.861328125,61
1.7314453125,10
0.486328125,5
3.955078125,21
2.880859375,17
0.29296875,5
0.2841796875,5
2.76953125,19
3.5107421875,18
1.443359375,11
2.80078125,20
0.529296875,5
0.6650390625,7
2.8759765625,21
2.10546875,9
0.97265625,9
2.693359375,19
3.208984375,23
2.3388671875,12
3.93359375,25
1.755859375,13
2.05859375,16
1.375,15
1.6923828125,12
2.4833984375,15
2.001953125,15
3.5849609375,22
3.0595703125,19
2.3076171875,17
0.7587890625,9
0.712890625,6
0.8994140625,9
1.408203125,11
1.5146484375,12
1.9990234375,18
2.2666015625,15
1.2861328125,10
0.88671875,7
0.9375,9
1.2109375,9
0.400390625,5
2.04296875,9
3.5400390625,18
2.0009765625,15
1.345703125,10
0.6875,8
3.6064453125,24
2.9541015625,17
2.1865234375,13
2.720703125,20
2.19921875,13
0.4638671875,5
0.4970703125,5
2.0986328125,18
1.8349609375,13
0.94140625,9
6.0810546875,34
1.5390625,14
1.494140625,10
0.9697265625,8
0.8583984375,6
1.7431640625,15
0.6904296875,7
1.3349609375,9
3.291015625,23
3.5263671875,21
4.5615234375,21
0.3681640625,5
1.580078125,9
1.4921875,12
2.361328125,19
0.970703125,11
2.826171875,20
0.8525390625,7
0.96484375,10
1.9501953125,13
4.60546875,24
0.51171875,6
0.5673828125,5
1.5634765625,10
5.5,26
2.1005859375,12
0.75,8
1.0146484375,9
2.6396484375,16
2.0439453125,14
1.6171875,9
3.5068359375,22
0.8564453125,11
1.4091796875,10
1.046875,9
1.2900390625,11
1.57421875,9
0.3251953125,5
2.2099609375,11
1.65625,15
0.396484375,5
1.34765625,8
1.0576171875,12
0.4462890625,7
5.7626953125,26
4.0078125,28
0.3310546875,6
4.0205078125,35
2.9130859375,13
0.673828125,5
2.517578125,17
1.3935546875,11
1.2314453125,7
3.294921875,19
8.501953125,56
3.53125,21
2.9814453125,22
2.3935546875,22
1.8154296875,12
1.5439453125,12
3.21875,25
1.3134765625,12
3.7265625,25
5.1318359375,30
1.197265625,10
0.607421875,6
1.267578125,11
2.6953125,14
1.5537109375,9
2.3212890625,26
1.734375,14
0.8115234375,8
1.703125,11
1.0341796875,11
1.2646484375,10
1.328125,9
2.123046875,18
2.1884765625,16
2.49609375,20
2.69140625,18
2.087890625,15
2.205078125,15
0.8349609375,6
1.0380859375,7
1.5185546875,10
3.24609375,19
1.220703125,10
0.857421875,8
3.607421875,18
1.4091796875,8
1.3955078125,15
0.7861328125,8
1.8369140625,10
3.2353515625,21
2.0791015625,17
1.49609375,8
1.2021484375,10
2.494140625,11
2.5654296875,17
0.7998046875,8
1.7568359375,12
3.2744140625,20
0.8896484375,6
2.3828125,11
1.2080078125,14
0.6640625,8
0.65234375,6
1.09765625,11
1.7822265625,14
0.283203125,5
3.1494140625,20
0.876953125,7
2.521484375,18
3.6552734375,28
2.630859375,17
4.0546875,25
0.826171875,7
0.296875,5
0.5087890625,5
0.5537109375,7
3.2216796875,17
0.646484375,7
1.072265625,8
0.8662109375,10
1.5859375,11
0.8232421875,9
2.115234375,16
1.259765625,12
1.0576171875,10
1.32421875,12
2.11328125,8
1.20703125,12
1.080078125,8
1.900390625,11
0.6669921875,5
3.380859375,22
3.392578125,17
4.2177734375,26
2.146484375,15
0.896484375,8
1.83203125,15
2.1806640625,15
1.4052734375,11
3.1357421875,25
3.5478515625,19
1.9345703125,11
5.880859375,36
0.4306640625,6
0.7353515625,8
1.6572265625,14
2.994140625,18
2.7080078125,14
1.91015625,11
1.1611328125,10
2.6513671875,16
0.9130859375,8
1.9755859375,14
0.5380859375,5
0.9814453125,7
0.33984375,6
2.15234375,14
3.9365234375,17
0.83984375,7
1.6103515625,10
0.34375,5
2.7490234375,18
0.970703125,8
2.791015625,24
0.5517578125,7
1.865234375,13
2.2529296875,19
1.0966796875,8
1.443359375,11
0.5302734375,6
0.9970703125,9
