GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.intellij.openapi.editor.colors,TextAttributesKey.new VolatileNullableLazyValue() {...},8,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,com.intellij.openapi.editor.colors,CodeInsightColors,98,0,0,0,36,0,1,0,1,0
JaCoCo Coverage Report,com.intellij.openapi.editor.colors,ColorKey,86,0,14,0,14,0,16,0,9,0
JaCoCo Coverage Report,com.intellij.openapi.editor.colors,TextAttributesKey,158,0,22,0,25,0,23,0,12,0
JaCoCo Coverage Report,com.google.gwt.dev.js.parserExceptions,AbortParsingException,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.google.gwt.dev.js.parserExceptions,JsParserException,22,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.declarations.synthetic,FirSyntheticProperty,375,0,2,0,62,0,57,0,56,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.declarations.synthetic,FirSyntheticPropertyBuilder,192,0,16,0,16,0,24,0,16,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.declarations.synthetic,FirSyntheticPropertyBuilderKt,16,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.declarations.synthetic,FirSyntheticPropertyAccessor,289,0,4,0,50,0,46,0,44,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.linkage,KotlinIrLinkerInternalException,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.linkage,IrDeserializer.TopLevelSymbolKind,27,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.linkage,IrDeserializer.DefaultImpls,5,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.linkage,IrDeserializer.IrLinkerExtension.DefaultImpls,8,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,AsmTypes,81,265,27,18,6,67,23,11,3,5
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,KotlinJavaPsiFacade.PackageCache,7,18,0,0,3,4,1,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmDeclarationReturnTypeSanitizer,1,34,1,1,0,5,1,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,RuntimeAssertionsKt,0,8,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JdkClassesKt,8,0,0,0,1,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmResolverForModuleFactory.createResolverForModule.moduleClassResolver.new Function1() {...},90,0,10,0,10,0,6,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JavaDescriptorResolver,14,82,7,9,1,10,7,4,0,3
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,SyntheticJavaPartsProvider.Companion,0,12,0,0,0,1,0,2,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmPlatformOverloadsSpecificityComparator,11,66,6,12,1,9,7,5,1,2
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmAdditionalClassPartsProvider,36,33,8,2,3,5,5,3,0,3
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,KotlinJavaPsiFacade.CliFinder,26,36,10,6,1,7,9,5,1,5
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,NotFoundPackagesCachingStrategy.Default,0,24,1,5,0,3,1,3,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,RuntimeAssertionInfo.DataFlowExtras.OnlyMessage,14,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmCodeAnalyzerInitializer,0,3,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmResolverForModuleFactory,212,0,0,0,44,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,KotlinJavaPsiFacade,329,481,92,66,50,106,72,32,5,19
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmPlatformAnnotationFeaturesSupport,46,9,12,0,4,2,7,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,RuntimeAssertionsOnDeclarationBodyChecker,223,0,54,0,44,0,34,0,7,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,InlineClassManglingRulesKt,85,100,25,15,6,11,20,8,2,6
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmPrimitiveType,59,236,19,13,5,31,17,9,2,8
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmDiagnosticComponents,38,9,10,0,4,2,6,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmOverloadFilter,16,57,5,7,3,10,4,3,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmOverridesBackwardCompatibilityHelper,119,0,17,0,22,0,12,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,RuntimeAssertionInfo,6,12,0,0,0,1,2,1,2,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmAdditionalClassPartsProviderKt,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,RuntimeAssertionInfo.Companion,2,59,2,18,0,12,2,10,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,KotlinJavaPsiFacade.NonCliFinder,77,0,14,0,12,0,12,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmCompilerDeserializationConfiguration,0,12,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,RuntimeAssertionsDataFlowExtras,0,49,0,0,0,7,0,4,0,4
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmTypeSpecificityComparatorDelegate,0,14,0,0,0,1,0,2,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmDelegationFilter,62,0,18,0,9,0,12,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,KotlinJavaPsiFacade.new PsiModificationTracker.Listener() {...},17,12,2,0,5,2,2,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,KotlinJavaPsiFacade.new BulkFileListener() {...},55,6,22,0,10,1,12,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,KotlinJavaPsiFacade.NonCliFinder.new CommonProcessors.FindProcessor() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmClassName,81,103,22,8,8,17,19,8,4,8
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,CompositeSyntheticJavaPartsProvider,54,102,0,0,2,11,1,7,1,7
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmDeclarationReturnTypeSanitizer.sanitizeReturnType.new Function1() {...},12,0,2,0,1,0,2,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmBindingContextSlices,0,31,0,0,0,7,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmConstantsKt,52,0,14,0,9,0,8,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,KotlinJavaPsiFacade.KotlinPsiElementFinderWrapperImplDumbAware,5,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,RuntimeAssertionsDataFlowExtras.dataFlowValue.new Function0() {...},0,15,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,NotFoundPackagesCachingStrategy.CacheType,0,21,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmTypeSpecificityComparator,5,56,2,8,0,9,3,5,1,2
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,KotlinJavaPsiFacade.KotlinPsiElementFinderWrapperImpl,43,0,10,0,7,0,10,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,JvmPlatformParameters,48,0,0,0,6,0,6,0,6,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,RuntimeAssertionsTypeChecker,0,46,1,5,0,8,1,3,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,RuntimeAssertionsOnExtensionReceiverCallChecker,4,82,4,8,0,15,4,4,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.jvm,ConstantsChecker,55,0,10,0,11,0,10,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrSimpleTypeImpl,136,0,4,0,17,0,13,0,11,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,ReturnTypeIsNotInitializedException,17,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrCapturedType.Constructor,34,0,0,0,5,0,5,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrTypeAbbreviationBuilder,43,0,0,0,5,0,9,0,9,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrDynamicTypeImpl,28,0,0,0,6,0,5,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrDelegatedSimpleType,33,0,0,0,7,0,7,0,7,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrCapturedType,110,0,10,0,16,0,17,0,12,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrTypeBase,12,0,0,0,2,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrSimpleTypeBuilder,76,0,0,0,8,0,15,0,15,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrAbstractSimpleType,51,0,8,0,9,0,8,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrTypeProjectionImpl,51,0,6,0,5,0,8,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrTypeBaseKt,17,0,4,0,1,0,3,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrErrorTypeImpl,43,0,0,0,8,0,6,0,6,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrTypeAbbreviationImpl,36,0,0,0,5,0,5,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrStarProjectionImpl,10,0,2,0,2,0,3,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrErrorClassImpl.parent.new IrFile() {...},139,0,0,0,13,0,13,0,13,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrSimpleTypeImplKt,237,0,24,0,32,0,18,0,6,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrUninitializedType,19,0,2,0,3,0,5,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrTypeAbbreviationImplKt,53,0,2,0,10,0,3,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.types.impl,IrErrorClassImpl,51,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,RawSubstitution,52,289,5,13,4,37,5,12,0,8
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,RawSubstitution.eraseInflexibleBasedOnClassDescriptor.new Function1() {...},49,0,10,0,4,0,6,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,JavaTypeResolver.computeRawTypeArguments.1.erasedUpperBound.new Function0() {...},24,0,2,0,3,0,2,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,JavaTypeAttributes,79,159,17,3,8,17,13,11,3,11
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,RawProjectionComputer,31,66,5,7,3,10,5,3,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,JavaTypeResolver,271,683,43,91,23,106,38,45,2,14
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,RawTypeImpl,137,193,16,8,11,26,15,8,3,8
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,JavaTypeResolverKt,6,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,JavaTypeFlexibility,0,21,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,JavaTypeAttributesKt,0,66,0,2,0,10,0,3,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.load.java.lazy.types,RawTypeImpl.render.newArgs.new Function1() {...},0,13,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageFeature.Companion,30,0,4,0,1,0,3,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmStringConcat.Companion,30,0,4,0,1,0,3,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,PluginClasspathsComparator,200,0,24,0,17,0,17,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,ApiVersion,42,102,9,3,4,21,12,5,6,5
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageVersion.Companion,76,0,6,0,2,0,5,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,Services.Builder,14,16,0,0,2,3,1,2,1,2
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmAnalysisFlags,0,199,0,0,0,10,0,10,0,10
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageVersion,10,168,5,5,1,21,6,9,1,9
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmAbiStability,0,33,0,0,0,3,0,3,0,3
JaCoCo Coverage Report,org.jetbrains.kotlin.config,KotlinCompilerVersion,11,27,1,1,3,8,2,3,1,3
JaCoCo Coverage Report,org.jetbrains.kotlin.config,ConstraintSystemForOverloadResolutionMode,22,0,2,0,2,0,3,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,AnalysisFlag,17,19,4,0,2,4,4,3,2,3
JaCoCo Coverage Report,org.jetbrains.kotlin.config,AnalysisFlag.Delegate,0,19,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmAnalysisFlags.Delegates.JavaTypeEnhancementStateWarnByDefault,0,11,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,PluginClasspaths,134,0,10,0,15,0,9,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageOrApiVersion,43,0,6,0,6,0,4,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmTarget.Companion,98,0,18,0,7,0,12,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,AnalysisFlags,7,360,0,0,0,18,1,17,1,17
JaCoCo Coverage Report,org.jetbrains.kotlin.config,PluginClasspathsComparator.newPluginClasspath.new Function0() {...},5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,AnalysisFlag.Delegates.ApiModeDisabledByDefault,0,10,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmSerializeIrMode,0,40,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmAnalysisFlags.Delegates.JvmDefaultModeDisabledByDefault,0,10,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JVMAssertionsMode.Companion,3,32,2,4,0,2,2,3,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageVersionSettings,0,21,1,3,0,4,1,2,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,CommonConfigurationKeysKt,0,32,0,0,0,3,0,3,0,3
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmStringConcat,47,0,2,0,5,0,5,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmTarget,13,146,1,1,2,20,2,4,1,4
JaCoCo Coverage Report,org.jetbrains.kotlin.config,ExplicitApiMode,0,40,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,org.jetbrains.kotlin.config,ApiVersion.Companion,3,27,0,0,1,5,0,2,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmSerializeIrMode.Companion,5,36,3,3,0,2,3,2,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.config,ExplicitApiMode.Companion.availableValues.new Function1() {...},7,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,MavenComparableVersion,213,122,26,14,34,30,21,8,5,4
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageFeature,72,3169,3,3,3,251,6,7,4,6
JaCoCo Coverage Report,org.jetbrains.kotlin.config,AnalysisFlag.Delegates.Boolean,0,11,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageFeature.Kind,6,38,0,0,0,4,2,2,2,2
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageVersionSettingsImpl.toString.lambda.5..inlined.sortedBy.new Comparator() {...},15,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageVersionSettingsImpl.toString.lambda.5..inlined.sortedBy.new Comparator() {...},15,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmClosureGenerationScheme.Companion,37,0,8,0,2,0,5,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageVersionSettingsKt,47,11,16,0,3,1,10,1,2,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,MavenComparableVersion.IntegerItem,19,55,4,4,3,15,4,8,0,7
JaCoCo Coverage Report,org.jetbrains.kotlin.config,AppendJavaSourceRootsHandlerKeyKt,0,8,0,0,0,1,0,2,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.config,PluginClasspaths.Companion,55,0,2,0,3,0,2,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageFeature.State,3,32,0,0,0,4,1,2,1,2
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmAbiStability.Companion,2,25,1,3,0,1,1,2,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,ExplicitApiMode.Companion,17,27,2,2,1,1,3,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JVMConfigurationKeys,0,151,0,0,0,100,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmClosureGenerationScheme,41,0,0,0,5,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JVMAssertionsMode,0,49,0,0,0,6,0,3,0,3
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmDefaultMode,14,69,7,3,1,9,6,5,1,5
JaCoCo Coverage Report,org.jetbrains.kotlin.config,JvmDefaultMode.Companion,3,24,2,2,0,1,2,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,CompilerConfigurationKey,8,16,2,2,1,4,3,2,1,2
JaCoCo Coverage Report,org.jetbrains.kotlin.config,CompilerConfiguration,178,240,49,41,19,55,45,24,6,18
JaCoCo Coverage Report,org.jetbrains.kotlin.config,CommonConfigurationKeys,0,115,0,0,0,19,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,Services,0,25,0,0,0,3,0,3,0,3
JaCoCo Coverage Report,org.jetbrains.kotlin.config,AnalysisFlag.Delegates.ListOfStrings,0,10,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.config,LanguageVersionSettingsImpl,131,134,10,11,14,18,8,12,1,8
JaCoCo Coverage Report,org.jetbrains.kotlin.config,MavenComparableVersion.StringItem,161,0,18,0,30,0,18,0,7,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,PluginClasspathsComparator.oldPluginClasspath.new Function0() {...},5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,MavenComparableVersion.ListItem,51,109,16,20,8,28,14,10,1,4
JaCoCo Coverage Report,org.jetbrains.kotlin.config,PluginClasspaths.sha256.new Function1() {...},20,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.config,IncrementalCompilation,45,5,4,0,11,1,8,1,6,1
JaCoCo Coverage Report,com.intellij.util.ui,EdtInvocationManager.SwingEdtInvocationManager,19,0,4,0,6,0,6,0,4,0
JaCoCo Coverage Report,com.intellij.util.ui,EdtInvocationManager,192,0,28,0,44,0,21,0,7,0
JaCoCo Coverage Report,com.intellij.util.ui,EDT,21,0,6,0,5,0,6,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.js.parser,AccumulatingReporter.Warning,30,0,0,0,1,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.js.parser,AccumulatingReporter,53,0,0,0,7,0,6,0,6,0
JaCoCo Coverage Report,org.jetbrains.kotlin.js.parser,ParserUtilsKt,214,0,16,0,29,0,12,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.js.parser,FunctionParsingObserver,35,0,2,0,7,0,6,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.js.parser,OffsetToSourceMapping,101,0,14,0,20,0,9,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,DescriptorVisibilities.new ReceiverValue() {...},20,3,4,0,3,1,5,1,3,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,DescriptorVisibilities.new ReceiverValue() {...},20,3,4,0,3,1,5,1,3,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,DescriptorVisibilities.new ReceiverValue() {...},20,3,4,0,3,1,5,1,3,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,DescriptorUtilKt,223,191,57,27,24,23,42,12,5,7
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,DescriptorVisibility,8,20,0,0,2,4,2,4,2,4
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,Visibility,14,33,0,0,2,8,3,7,3,7
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,SourceElement.new SourceElement() {...},4,7,1,1,1,2,2,2,1,2
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,ModuleDescriptor.Capability,15,0,0,0,2,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,PossiblyInnerType,23,27,4,0,2,4,4,4,2,4
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,DescriptorWithDeprecation.Companion,9,9,0,0,1,1,1,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,ValueClassKind,15,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,SourceFile.new SourceFile() {...},0,5,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,Modality,0,32,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,ScopesHolderForClass.Companion,0,21,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,EffectiveVisibility.ProtectedBound,131,0,32,0,13,0,20,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,InlineClassRepresentation,70,0,2,0,8,0,8,0,7,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,PackageFragmentProviderImpl.getSubPackagesOf.new Function1() {...},17,0,4,0,1,0,3,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,PackageFragmentProviderImpl.getSubPackagesOf.new Function1() {...},6,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,SourceElement,0,5,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,ConstUtilKt,0,19,2,6,0,2,2,3,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,InvalidModuleExceptionKt,44,0,4,0,4,0,5,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,Visibilities.Internal,2,5,0,0,1,1,1,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,CallableMemberDescriptor.Kind,0,51,0,2,0,6,0,3,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,ScopesHolderForClass.scopeForOwnerModule.new Function0() {...},0,9,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,VariableDescriptorWithAccessorsKt,19,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,PackageFragmentProvider.Empty,13,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,Visibilities.Unknown,5,5,0,0,1,1,1,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,EffectiveVisibility.Permissiveness,0,27,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,SupertypeLoopChecker.EMPTY,0,14,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,Visibilities.Local,2,5,0,0,1,1,1,1,1,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,EffectiveVisibility.Internal,7,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,Visibilities,69,59,15,1,13,9,11,2,3,2
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,EffectiveVisibility,17,47,2,1,3,5,6,3,4,3
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,ConstUtil,0,6,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,ModuleCapability,6,9,0,0,1,1,2,1,2,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,DescriptorPsiUtilsKt,76,0,10,0,10,0,8,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,RelationToType,6,50,0,2,1,9,2,4,2,3
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,ScopesHolderForClass,23,67,3,1,2,7,2,4,0,4
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,Modality.Companion,2,13,1,5,0,5,1,3,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,TypeParameterUtilsKt,70,144,18,14,5,20,13,7,0,4
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,EffectiveVisibilityKt,41,0,10,0,10,0,7,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,Visibilities.Public,0,7,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,DescriptorVisibilities,76,283,29,31,7,60,26,14,1,9
JaCoCo Coverage Report,org.jetbrains.kotlin.descriptors,TypeParameterUtilsKt.computeConstructorTypeParameters.parametersFromContainingFunctions.new Function1() {...},0,7,0,0,0,1,0,1,0,1
